State,County,POP_COUNTY,AREA_COUNTY,POP_URBAN,AREA_URBAN,POP_RURAL,AREA_RURAL,Wind Quality Class,Land km2,Forest Cover (%),Average Temp (C),Average elevation,Difference elevation,% that is Public Land,% that is Private Land,Average Wind Speed (mph),Installed Wind Capacity (MW),Nuclear Year to Date (MW/h),Unnamed: 11
"Mississippi","Jackson",139668.0,1871923538.0,101594.0,221815331.0,38074.0,1650108207.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Jasper",17062.0,1751461017.0,0.0,0.0,17062.0,1751461017.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Jefferson",7726.0,1346620575.0,0.0,0.0,7726.0,1346620575.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Jefferson Davis",12487.0,1057862259.0,0.0,0.0,12487.0,1057862259.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Jones",67761.0,1799510829.0,26131.0,50399939.0,41630.0,1749110890.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Kemper",10456.0,1984403181.0,0.0,0.0,10456.0,1984403181.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Lafayette",47351.0,1636116444.0,25768.0,41548693.0,21583.0,1594567751.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Lamar",55658.0,1287367637.0,27631.0,80366577.0,28027.0,1207001060.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Lauderdale",80261.0,1822402881.0,41531.0,83651040.0,38730.0,1738751841.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Lawrence",12929.0,1115424285.0,0.0,0.0,12929.0,1115424285.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Leake",23805.0,1509963962.0,4478.0,10751328.0,19327.0,1499212634.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Lee",82910.0,1165367603.0,45298.0,134373317.0,37612.0,1030994286.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Leflore",32317.0,1534668183.0,26603.0,41100895.0,5714.0,1493567288.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Lincoln",34869.0,1518030804.0,10635.0,22858490.0,24234.0,1495172314.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Lowndes",59779.0,1309262931.0,34314.0,75524704.0,25465.0,1233738227.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Madison",95203.0,1850562626.0,68564.0,142198043.0,26639.0,1708364583.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Marion",27088.0,1404766851.0,7294.0,16989091.0,19794.0,1387777760.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Marshall",37144.0,1829030244.0,6160.0,11308044.0,30984.0,1817722200.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Monroe",36989.0,1981584651.0,11232.0,21800637.0,25757.0,1959784014.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Montgomery",10925.0,1054074954.0,4388.0,8358036.0,6537.0,1045716918.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Neshoba",29676.0,1476657637.0,7759.0,17913983.0,21917.0,1458743654.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Newton",21720.0,1497282694.0,2810.0,7544557.0,18910.0,1489738137.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Noxubee",11545.0,1800400143.0,2998.0,5495029.0,8547.0,1794905114.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Oktibbeha",47671.0,1186733896.0,30307.0,44094444.0,17364.0,1142639452.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Panola",34707.0,1774515519.0,7309.0,21341285.0,27398.0,1753174234.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Pearl River",55834.0,2100125644.0,16792.0,44932914.0,39042.0,2055192730.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Perry",12250.0,1676373773.0,0.0,0.0,12250.0,1676373773.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Pike",40404.0,1059342907.0,16388.0,33521636.0,24016.0,1025821271.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Pontotoc",29957.0,1289009028.0,4807.0,14919530.0,25150.0,1274089498.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Prentiss",25276.0,1074793690.0,6050.0,14569539.0,19226.0,1060224151.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Quitman",8223.0,1048977108.0,3536.0,6336029.0,4687.0,1042641079.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Rankin",141617.0,2008496804.0,93599.0,211469031.0,48018.0,1797027773.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Scott",28264.0,1577781371.0,7866.0,15479477.0,20398.0,1562301894.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Sharkey",4916.0,1118149626.0,0.0,0.0,4916.0,1118149626.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Simpson",27503.0,1525925833.0,4170.0,7494063.0,23333.0,1518431770.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Smith",16491.0,1647885256.0,0.0,0.0,16491.0,1647885256.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Stone",17786.0,1153800111.0,3768.0,9564296.0,14018.0,1144235815.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Sunflower",29450.0,1807175516.0,15973.0,18769575.0,13477.0,1788405941.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Tallahatchie",15378.0,1671287200.0,2930.0,4980968.0,12448.0,1666306232.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Tate",28886.0,1048320034.0,6531.0,10046227.0,22355.0,1038273807.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Tippah",22232.0,1185734808.0,3592.0,8361774.0,18640.0,1177373034.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Tishomingo",19593.0,1098813904.0,0.0,0.0,19593.0,1098813904.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Tunica",10778.0,1177584065.0,3662.0,4342656.0,7116.0,1173241409.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Union",27134.0,1076394333.0,6632.0,15653539.0,20502.0,1060740794.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Walthall",15443.0,1046210318.0,0.0,0.0,15443.0,1046210318.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Warren",48773.0,1524210117.0,28828.0,63344335.0,19945.0,1460865782.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Washington",51137.0,1877071141.0,42176.0,66162298.0,8961.0,1810908843.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Wayne",20747.0,2099832593.0,4224.0,10980710.0,16523.0,2088851883.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Webster",10253.0,1090230505.0,0.0,0.0,10253.0,1090230505.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Wilkinson",9878.0,1756287189.0,0.0,0.0,9878.0,1756287189.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Winston",19198.0,1572757155.0,4624.0,10101459.0,14574.0,1562655696.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Yalobusha",12678.0,1209858331.0,2622.0,5802738.0,10056.0,1204055593.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","Yazoo",28065.0,2390421148.0,15546.0,22220276.0,12519.0,2368200872.0,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Mississippi","",,,,,,,no,121531.0,61.9,17.4,90.0,246.0,10.9,89.1,15.19,0.0,11714588.0,No
"Missouri","Adair",25607.0,1469361117.0,15914.0,16945969.0,9693.0,1452415148.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Andrew",17291.0,1120694861.0,6695.0,9181686.0,10596.0,1111513175.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Atchison",5685.0,1417505255.0,0.0,0.0,5685.0,1417505255.0,si,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Audrain",25529.0,1792879633.0,15012.0,18311624.0,10517.0,1774568009.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Barry",35597.0,2015660483.0,9517.0,18886704.0,26080.0,1996773779.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Barton",12402.0,1533067694.0,4470.0,7192552.0,7932.0,1525875142.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Bates",17049.0,2167014473.0,3875.0,5541871.0,13174.0,2161472602.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Benton",19056.0,1823507941.0,2565.0,6664565.0,16491.0,1816843376.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Bollinger",12363.0,1600368466.0,0.0,0.0,12363.0,1600368466.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Boone",162642.0,1775212930.0,132088.0,169527830.0,30554.0,1605685100.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Buchanan",89201.0,1056784404.0,77273.0,98622240.0,11928.0,958162164.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Butler",42794.0,1799185123.0,20463.0,40669174.0,22331.0,1758515949.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Caldwell",9424.0,1104352197.0,0.0,0.0,9424.0,1104352197.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Callaway",44332.0,2161538606.0,16834.0,28393683.0,27498.0,2133144923.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Camden",44002.0,1698831838.0,11340.0,41236708.0,32662.0,1657595130.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Cape Girardeau",75674.0,1498398199.0,52591.0,89541290.0,23083.0,1408856909.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Carroll",9295.0,1799061284.0,3296.0,5620507.0,5999.0,1793440777.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Carter",6265.0,1314058615.0,0.0,0.0,6265.0,1314058615.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Cass",99478.0,1804797172.0,67245.0,96056581.0,32233.0,1708740591.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Cedar",13982.0,1228906021.0,3454.0,4952838.0,10528.0,1223953183.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Chariton",7831.0,1945550588.0,0.0,0.0,7831.0,1945550588.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Christian",77422.0,1457243827.0,42740.0,73062945.0,34682.0,1384180882.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Clark",7139.0,1307146971.0,0.0,0.0,7139.0,1307146971.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Clay",221939.0,1028998027.0,200154.0,263425134.0,21785.0,765572893.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Clinton",20743.0,1085089929.0,4935.0,6751193.0,15808.0,1078338736.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Cole",75990.0,1019808362.0,53896.0,92210531.0,22094.0,927597831.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Cooper",17601.0,1462735802.0,8237.0,11846229.0,9364.0,1450889573.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Crawford",24696.0,1923109129.0,6592.0,14413075.0,18104.0,1908696054.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Dade",7883.0,1269124871.0,0.0,0.0,7883.0,1269124871.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Dallas",16777.0,1400586526.0,3031.0,5509664.0,13746.0,1395076862.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Daviess",8433.0,1458784509.0,0.0,0.0,8433.0,1458784509.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","DeKalb",12892.0,1091307336.0,4847.0,3735703.0,8045.0,1087571633.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Dent",15657.0,1949717319.0,4921.0,8997436.0,10736.0,1940719883.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Douglas",13684.0,2107296301.0,2857.0,5412267.0,10827.0,2101884034.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Dunklin",31953.0,1401361859.0,15831.0,23365586.0,16122.0,1377996273.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Franklin",101492.0,2389732948.0,45064.0,76168208.0,56428.0,2313564740.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Gasconade",15222.0,1341103601.0,2912.0,4940884.0,12310.0,1336162717.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Gentry",6738.0,1272776760.0,0.0,0.0,6738.0,1272776760.0,si,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Greene",275174.0,1749030414.0,236656.0,313536889.0,38518.0,1435493525.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Grundy",10261.0,1127360747.0,5596.0,9155138.0,4665.0,1118205609.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Harrison",8957.0,1871276203.0,2652.0,3968741.0,6305.0,1867307462.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Henry",22272.0,1805085008.0,11237.0,17433447.0,11035.0,1787651561.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Hickory",9627.0,1033641536.0,0.0,0.0,9627.0,1033641536.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Holt",4912.0,1198369596.0,0.0,0.0,4912.0,1198369596.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Howard",10144.0,1201362829.0,3646.0,7041781.0,6498.0,1194321048.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Howell",40400.0,2401562178.0,11242.0,20936153.0,29158.0,2380626025.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Iron",10630.0,1425165244.0,2673.0,5599796.0,7957.0,1419565448.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Jackson",674158.0,1565549922.0,648291.0,710448875.0,25867.0,855101047.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Jasper",117404.0,1653674930.0,89589.0,165028308.0,27815.0,1488646622.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Jefferson",218733.0,1700660922.0,152684.0,294005736.0,66049.0,1406655186.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Johnson",52595.0,2147829735.0,26064.0,45929813.0,26531.0,2101899922.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Knox",4131.0,1305381639.0,0.0,0.0,4131.0,1305381639.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Laclede",35571.0,1980608825.0,14046.0,31719811.0,21525.0,1948889014.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Lafayette",33381.0,1627634631.0,14371.0,17449189.0,19010.0,1610185442.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Lawrence",38634.0,1584390538.0,15961.0,26950037.0,22673.0,1557440501.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Lewis",10211.0,1308052730.0,0.0,0.0,10211.0,1308052730.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Lincoln",52566.0,1622772175.0,13231.0,22503048.0,39335.0,1600269127.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Linn",12761.0,1594303225.0,4281.0,7607999.0,8480.0,1586695226.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Livingston",15195.0,1378726390.0,9633.0,19545794.0,5562.0,1359180596.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","McDonald",23083.0,1397247203.0,2.0,647850.0,23081.0,1396599353.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Macon",15566.0,2075167141.0,5014.0,7767208.0,10552.0,2067399933.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Madison",12226.0,1280463424.0,4217.0,6048896.0,8009.0,1274414528.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Maries",9176.0,1364869338.0,0.0,0.0,9176.0,1364869338.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Marion",28781.0,1131627516.0,21653.0,30192694.0,7128.0,1101434822.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Mercer",3785.0,1175427598.0,0.0,0.0,3785.0,1175427598.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Miller",24748.0,1534813196.0,5004.0,7971976.0,19744.0,1526841220.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Mississippi",14358.0,1065995440.0,9663.0,14743084.0,4695.0,1051252356.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Moniteau",15607.0,1074910753.0,7382.0,9148989.0,8225.0,1065761764.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Monroe",8840.0,1677414025.0,0.0,0.0,8840.0,1677414025.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Montgomery",12236.0,1388874432.0,2629.0,4506161.0,9607.0,1384368271.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Morgan",20565.0,1547855851.0,0.0,0.0,20565.0,1547855851.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","New Madrid",18956.0,1747828331.0,8177.0,12807775.0,10779.0,1735020556.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Newton",58114.0,1618133227.0,20667.0,46660034.0,37447.0,1571473193.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Nodaway",23370.0,2271326393.0,13220.0,14019054.0,10150.0,2257307339.0,si,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Oregon",10881.0,2045561195.0,2118.0,3896467.0,8763.0,2041664728.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Osage",13878.0,1565248144.0,0.0,0.0,13878.0,1565248144.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Ozark",9723.0,1929467474.0,0.0,0.0,9723.0,1929467474.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Pemiscot",18296.0,1275682068.0,9282.0,11837298.0,9014.0,1263844770.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Perry",18971.0,1228570257.0,8419.0,16873094.0,10552.0,1211697163.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Pettis",42201.0,1766947035.0,26258.0,48810036.0,15943.0,1718136999.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Phelps",45156.0,1739911952.0,24283.0,33346125.0,20873.0,1706565827.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Pike",18516.0,1736425445.0,8447.0,10489720.0,10069.0,1725935725.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Platte",89322.0,1088286859.0,75202.0,148471734.0,14120.0,939815125.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Polk",31137.0,1645996569.0,9693.0,13897852.0,21444.0,1632098717.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Pulaski",52274.0,1416979227.0,29257.0,67162938.0,23017.0,1349816289.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Putnam",4979.0,1339845120.0,0.0,0.0,4979.0,1339845120.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Ralls",10167.0,1216726347.0,396.0,2009217.0,9771.0,1214717130.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Randolph",25414.0,1250145642.0,13933.0,22173773.0,11481.0,1227971869.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Ray",23494.0,1473198814.0,5822.0,11249694.0,17672.0,1461949120.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Reynolds",6696.0,2093947170.0,0.0,0.0,6696.0,2093947170.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Ripley",14100.0,1630492528.0,0.0,0.0,14100.0,1630492528.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","St. Charles",360485.0,1451520382.0,339467.0,370793290.0,21018.0,1080727092.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","St. Clair",9805.0,1735247885.0,0.0,0.0,9805.0,1735247885.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","Ste. Genevieve",18145.0,1292799524.0,4329.0,6363616.0,13816.0,1286435908.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
"Missouri","St. Francois",65359.0,1170380864.0,39370.0,58976847.0,25989.0,1111404017.0,no,178040.0,30.3,12.5,240.0,470.0,11.2,88.8,19.31,459.0,10440082.0,No
